,course_id,course_title,url,is_paid,price(USD),num_subscribers,level,duration(Hours),subject
915,754156,Aktiver Vermögensaufbau mit ETF,https://www.udemy.com/aktiver-vermoegensaufbau/,True,20,112,Beginner Level,2.0,Business Finance
916,709816,Socorro! Preciso Organizar as Minhas Finanças!,https://www.udemy.com/socorro-preciso-organizar-as-minhas-financas/,True,20,72,All Levels,1.5,Business Finance
917,680046,Curso Completo de Opciones Binarias: Estrategias 90% Acierto,https://www.udemy.com/opciones-binarias-gana-dinero-trading-de-opciones-binarias/,True,145,335,All Levels,1.5,Business Finance
918,1138162,Le basi del Trading,https://www.udemy.com/le-basi-del-trading/,True,200,22,All Levels,3.5,Business Finance
919,829182,【個人事業主向け】青色申告の記帳を自力で行うための複式簿記の基本,https://www.udemy.com/aoirokojin/,True,30,41,Beginner Level,3.0,Business Finance
920,1163242,Profit and Loss Account for bankers and credit analysts,https://www.udemy.com/profit-and-loss-account-for-bankers-and-credit-analysts/,True,20,1,Beginner Level,7.5,Business Finance
921,46933,Business Accounts For Managers,https://www.udemy.com/business-accounts-for-managers/,True,30,16,Beginner Level,3.0,Business Finance
922,954842,Black Scholes Option Pricing Model,https://www.udemy.com/black-scholes-option-pricing-model/,True,25,3,Beginner Level,1.0,Business Finance
923,868112,Chief Wealth Officer,https://www.udemy.com/chief-wealth-officer/,True,45,4,Beginner Level,1.0,Business Finance
924,1056242,Practical Accounts Training A,https://www.udemy.com/mobile-practical-accounts-training-a/,True,35,2,Intermediate Level,31.5,Business Finance
925,113712,International Trade and New Geographic Economy,https://www.udemy.com/international-trade-and-new-geographic-economy/,True,20,12,All Levels,0.5333333333333333,Business Finance
926,146454,2. Principles of Simple Interest - advanced problems,https://www.udemy.com/principles-of-simple-interest-advanced-problems/,True,20,10,Intermediate Level,1.5,Business Finance
927,56926,School of Raising Capital: Agile Financial Modeling,https://www.udemy.com/agilefinancialmodeling/,True,20,12,All Levels,1.5,Business Finance
928,589778,How to Read Financial Statements,https://www.udemy.com/how-to-read-financial-statements/,True,20,5,Beginner Level,2.0,Business Finance
929,1113702,"Intro. to Asset-Backed Securities, CFA Level I,  2017 Prep",https://www.udemy.com/intro-to-asset-backed-securities-cfa-level-i-2017-prep/,True,20,1,All Levels,3.0,Business Finance
930,1072220,Reach Your Personal Financial Goals the Easy Way (2017 UK),https://www.udemy.com/reach-your-personal-financial-goals-the-easy-way-2017-uk/,True,95,2,All Levels,4.5,Business Finance
931,101038,Bitesize Bookkeeping for busy people,https://www.udemy.com/bitesize-bookkeeping-for-busy-people/,True,20,9,Beginner Level,1.5,Business Finance
932,417088,Do Your Own Accounts,https://www.udemy.com/doyourownaccounts/,True,35,42,All Levels,1.5,Business Finance
933,258954,CFA Level 1 - Derivatives,https://www.udemy.com/cfa-exam/,True,30,110,All Levels,4.0,Business Finance
934,298044,Accounting for everyone! ,https://www.udemy.com/accounting-for-everyone/,True,35,420,Beginner Level,1.0,Business Finance
935,593962,Stock Fundamental Analysis with Excel,https://www.udemy.com/stock-fundamental-analysis-with-excel/,True,50,206,All Levels,10.0,Business Finance
936,941520,Financial Accounting For Beginners,https://www.udemy.com/financial-accounting-for-beginners/,True,60,164,All Levels,1.5,Business Finance
937,64173,Trading: How Transformative Learning Drives Expertise,https://www.udemy.com/trading-how-transformative-learning-drives-expertise/,True,30,69,All Levels,1.0,Business Finance
938,371828,Manual Bookkeeping,https://www.udemy.com/manual-bookkeeping/,True,20,28,Intermediate Level,2.5,Business Finance
939,974954,Numeracy skills in business and everyday life:Think and Deal,https://www.udemy.com/numeracy-skills-in-business-and-everyday-life-think-and-deal/,True,20,90,Beginner Level,0.6333333333333333,Business Finance
940,818572,Financial Modelling in Excel Step by Step,https://www.udemy.com/financial-modelling-course-using-excel/,True,20,13,Intermediate Level,1.5,Business Finance
941,115752,Straight From Business School: Create Financial Statements,https://www.udemy.com/straight-from-business-school-create-financial-statements/,True,20,31,Beginner Level,1.0,Business Finance
942,731150,How To Pay Less Tax (UK version),https://www.udemy.com/paylesstax/,True,50,13,All Levels,0.5166666666666666,Business Finance
943,627772,Interpreting financial statements,https://www.udemy.com/financial-statements-focused-on-cash-flows/,False,0,2119,All Levels,2.0,Business Finance
944,850726,Forex trading with binary options,https://www.udemy.com/forex-trading-with-binary-options/,True,25,136,All Levels,3.0,Business Finance
945,136244,Triple P Trading Course,https://www.udemy.com/triple-p-trading-course/,True,20,797,All Levels,3.0,Business Finance
946,485889,Cost Accounting - A Comprehensive Study,https://www.udemy.com/cost-accounting-a-comprehensive-study/,True,180,503,All Levels,29.5,Business Finance
947,507778,How to become a successful day trader,https://www.udemy.com/a-successful-day-trader/,True,95,1150,All Levels,2.5,Business Finance
948,422918,Essentials of Finance and Investment in 2 hours,https://www.udemy.com/finance-hien-minh-luu/,True,20,1403,Beginner Level,2.0,Business Finance
949,362530,Public Speaking: You Can Give Great Financial Presentations,https://www.udemy.com/how-to-give-financial-presentations/,True,20,916,All Levels,6.5,Business Finance
950,579642,Professional Trading - Consistent Profits with Low Risk!,https://www.udemy.com/professional-trading-consistent-profits-with-low-risk/,True,20,627,All Levels,1.0,Business Finance
951,1022796,Trading for winning,https://www.udemy.com/charting-for-beginners-for-dummies-newbies-technical-analysis/,True,200,168,All Levels,2.0,Business Finance
952,793084,Succeed in Stocks Even if you Don't Know Where to Start,https://www.udemy.com/succeed-in-stocks-even-if-you-dont-know-where-to-start/,False,0,2554,Beginner Level,1.0,Business Finance
953,881062,Options Basics & Trading With Small Capital! - Level 1,https://www.udemy.com/options-basics-trading-with-small-capital/,True,30,120,Beginner Level,2.0,Business Finance
954,838260,Forex trading Basic to advance Professional Level course,https://www.udemy.com/forex-trading-basic-to-advance-professional-level-course/,True,20,750,All Levels,2.5,Business Finance
955,380542,Day Trading in Stocks: Strategies for Beginner Investors,https://www.udemy.com/day-trading-in-stocks-strategies-for-beginner-investors/,True,50,217,All Levels,2.0,Business Finance
956,772480,Learn to Trade Forex Big U-Turn Trade,https://www.udemy.com/learn-to-trade-forex-big-u-turn-trade/,True,50,106,Beginner Level,1.0,Business Finance
957,576906,"Technical Analysis Primer for trading Stocks, Bonds & Forex",https://www.udemy.com/technical-analysis-made-easy/,True,50,397,Beginner Level,3.0,Business Finance
958,410196,DIY: Reduce Unpaid Federal Tax thru  IRS Offer in Compromise,https://www.udemy.com/diy-reduce-unpaid-federal-tax-thru-irs-offer-in-compromise/,True,20,44,All Levels,1.0,Business Finance
959,581662,Stock Trading with this Strategy,https://www.udemy.com/stock-trading-with-this-strategy/,True,50,30,All Levels,1.0,Business Finance
960,1088102,The Psychology of Trading,https://www.udemy.com/the-psychology-of-trading/,True,20,95,All Levels,1.0,Business Finance
961,788756,Professional Forex Strategy+2 weeks for FREE trading alerts,https://www.udemy.com/forex-candlesticks-strategy/,True,95,55,All Levels,1.0,Business Finance
962,380206,Stock Trading Essentials for Day Traders,https://www.udemy.com/stock-trading-essentials-for-day-traders/,True,100,94,All Levels,1.0,Business Finance
963,160322,Basics of Finance and Budgeting,https://www.udemy.com/basics-of-finance-and-budgeting/,True,20,578,Beginner Level,6.0,Business Finance
964,610812,Portfolio Management CFA L1 2016,https://www.udemy.com/portfolio-management-cfa-l1/,True,20,393,All Levels,5.0,Business Finance
965,288256,"Trade Stocks, Forex & Financial Markets like a Professional",https://www.udemy.com/stock-and-forex-trading-strategy-course/,True,20,116,All Levels,3.0,Business Finance
966,662996,The Tax Advantaged Investor: A Guide to Legal Tax Reduction!,https://www.udemy.com/university-of-puerto-rico-mba-student-act-20-act-22-course/,False,0,1888,All Levels,2.0,Business Finance
967,101234,The Smart Option Trader,https://www.udemy.com/the-smart-option-trader/,True,45,412,All Levels,13.0,Business Finance
968,1113442,Beginners Chart Patterns Trading for Penny Stocks,https://www.udemy.com/beginners-chart-patterns-for-penny-stocks-part-2/,True,200,40,Beginner Level,1.5,Business Finance
969,746366,Financial Statements: Learn Accounting. Unlock the Numbers.,https://www.udemy.com/learn-accounting-unlock-the-numbers/,True,40,222,Beginner Level,3.0,Business Finance
970,186556,CFA® Level 1 2014 – Alternative Investments,https://www.udemy.com/cfa-level-1-2014-alternative-investments/,True,30,831,All Levels,2.0,Business Finance
971,179500,Interest Rate Swaps,https://www.udemy.com/interest-rate-swaps/,True,50,485,All Levels,3.5,Business Finance
972,304000,Financial Modelling for entrepreneurs,https://www.udemy.com/financial-modelling-for-entrepreneurs/,True,20,232,All Levels,1.0,Business Finance
973,334838,Economics - CFA Level 1 - 2014,https://www.udemy.com/economics-cfa-level-1-2014/,True,20,135,Beginner Level,4.0,Business Finance
974,302456,Bookkeeping Made Simple,https://www.udemy.com/bookkeeping-made-simple/,True,40,61,All Levels,2.5,Business Finance
975,537748,What is Bitcoin,https://www.udemy.com/what-is-bitcoin/,True,20,61,All Levels,5.0,Business Finance
976,378464,Accounting for CA CPT Exams Part I,https://www.udemy.com/inventory-valuation/,True,50,874,All Levels,13.5,Business Finance
977,532216,Raising Capital for Your Business,https://www.udemy.com/raising-capital-for-your-business/,True,50,22,All Levels,2.5,Business Finance
978,41973,"Silver, Gold, and Inflation",https://www.udemy.com/got-gold-get-gold-inflation/,False,0,5597,Beginner Level,1.0,Business Finance
979,138004,Accounting Concepts For Technocrats,https://www.udemy.com/accounting-concepts-for-technocrats/,True,20,261,Beginner Level,2.5,Business Finance
980,94532,Beginner Financial Analysis: Invest Like Warren Buffett,https://www.udemy.com/beginner-financial-analysis-invest-like-warren-buffett/,True,50,83,Beginner Level,0.6833333333333333,Business Finance
981,467238,Advance Technical Analysis,https://www.udemy.com/advance-technical-analysis/,True,50,152,Expert Level,3.5,Business Finance
982,850294,The Everyday Investor: Building Wealth with Venture Capital,https://www.udemy.com/the-everyday-investor/,True,20,176,Intermediate Level,2.5,Business Finance
983,1110256,QuickBooks Online : Inventory Management For Non-Finance,https://www.udemy.com/quickbooks-online-inventory-management-for-non-finance/,True,35,8,All Levels,0.6666666666666666,Business Finance
984,439210,Law Matters,https://www.udemy.com/law-matters/,True,20,327,Beginner Level,0.45,Business Finance
985,597164,Learn to Trade for Profit: Finding Winning Stocks - Chinese,https://www.udemy.com/trade-for-profit-how-to-find-and-trade-stocks-successfully-chinese/,True,95,264,All Levels,3.0,Business Finance
986,773502,Financial Accounting Part 2 - Passing The Class,https://www.udemy.com/financial-accounting-part-2-passing-the-class/,True,20,15,Beginner Level,4.5,Business Finance
987,262818,Simple Options Trading System,https://www.udemy.com/safe-and-easy-options-trading/,True,35,104,Intermediate Level,1.5,Business Finance
988,255046,Investments and Financial Markets,https://www.udemy.com/investments-and-financial-markets/,True,40,71,Beginner Level,1.5,Business Finance
989,295909,Legal Accounting,https://www.udemy.com/solicitors-accounts/,True,110,26,All Levels,4.0,Business Finance
990,1153876,"Term Loan Appraisal for bankers, credit analysts",https://www.udemy.com/term-loan-appraisal-for-bankers-credit-analysts/,True,20,11,Beginner Level,6.5,Business Finance
991,83736,Small Biz Doers' Guide to Small Biz Accounting + Bookkeeping,https://www.udemy.com/an-entrepreneurs-guide-to-small-biz-bookkeeping/,True,20,1294,Beginner Level,5.5,Business Finance
992,75182,Trade Show Samurai,https://www.udemy.com/trade-show-displays/,True,95,32,All Levels,0.5166666666666666,Business Finance
993,236070,Forex Harmonic Trading- With Multiple Forex Chart Examples,https://www.udemy.com/forex-harmonic-trading-with-multiple-examples/,True,135,313,All Levels,2.5,Business Finance
994,788796,The Cost of Capital: The Key To Attract Venture Capitalists,https://www.udemy.com/the-cost-of-capital-and-the-evaluation-of-ideas/,True,50,635,All Levels,0.6833333333333333,Business Finance
995,508796,Accounting for School Students,https://www.udemy.com/cash-books-in-accountancy/,True,30,1311,All Levels,1.5,Business Finance
996,739910,Learn To Trade The Forex Naked Price Action Acapulco Trade,https://www.udemy.com/forex-naked-price-action-acapulco-trade/,True,70,288,Intermediate Level,1.0,Business Finance
997,725872,Certificate in MYOB AccountRight Premier 2017 Course,https://www.udemy.com/certificate-in-myob-accountright-premier-2016-valued-1250/,True,200,97,All Levels,3.0,Business Finance
998,894336,Master The Psychology of Forex & Binary Options Trading,https://www.udemy.com/master-the-psychology-of-forex-binary-options-trading/,True,20,53,Intermediate Level,1.0,Business Finance
999,334820,Learn to Pick the Right Stock Broker Account,https://www.udemy.com/learn-to-pick-the-right-stock-broker-account/,True,40,1102,Beginner Level,0.5666666666666667,Business Finance
1000,619786,Profit During Crashing Markets: A Step-by-Step Guide,https://www.udemy.com/profit-during-crashing-markets-a-step-by-step-guide/,True,195,57,All Levels,1.0,Business Finance
1001,179820,Introduction to Futures & Options,https://www.udemy.com/introduction-to-futures-options/,True,50,694,All Levels,4.5,Business Finance
1002,322332,Learn To Invest In 7 Steps,https://www.udemy.com/learn-to-invest/,True,50,137,Beginner Level,3.0,Business Finance
1003,597424,Sell like a Pro: Insider Secrets of Successful Selling!,https://www.udemy.com/sell-like-a-pro-inside-secrets-of-successful-selling-y/,True,115,12,All Levels,2.5,Business Finance
1004,1089610,3 Little Pigs: A Multiple Timeframe Forex Trading Strategy,https://www.udemy.com/3-little-pigs-a-multiple-timeframe-forex-trading-strategy/,True,20,18,All Levels,1.5,Business Finance
1005,166842,6. Annuities Due and Deferred,https://www.udemy.com/annuities-due-and-deferred/,True,20,170,All Levels,1.5,Business Finance
1006,408232,CFA® Level 1 2014 – Quantitative Methods,https://www.udemy.com/cfa-level-1-2014-quantitative-methods/,True,50,119,All Levels,5.0,Business Finance
1007,249376,IFRIC 13-Customer Loyalty Programmes (Revenue),https://www.udemy.com/ifric-13-customer-loyalty-programmes-revenue/,False,0,2058,All Levels,0.6,Business Finance
1008,231256,FOREX Currency Trading For Beginners,https://www.udemy.com/forex-currency-trading-for-beginners/,True,25,35,Beginner Level,4.0,Business Finance
1009,479496,Basic Technical Analysis,https://www.udemy.com/basic-technical-analysis/,True,50,40,Beginner Level,2.5,Business Finance
1010,944534,Forex:Trade Management & Psychology,https://www.udemy.com/forexmoney-management-psychology/,True,150,13,Intermediate Level,2.0,Business Finance
1011,1153854,"Working Capital assessment for bankers, credit analysts",https://www.udemy.com/working-capital-assessment-for-bankers-credit-analysts/,True,20,4,Beginner Level,7.0,Business Finance
1012,74028,"CFA Level I Workshop 6: Alternatives, PM and Economics ",https://www.udemy.com/cfa-workshop-6/,True,20,71,All Levels,1.0,Business Finance
1013,73962,CFA Level I Workshop 3: Financial Reporting & Analysis II,https://www.udemy.com/cfa-workshop-3/,True,20,71,All Levels,1.0,Business Finance
1014,1156530,How to trade in the Forex market,https://www.udemy.com/forex-market/,True,200,6,Intermediate Level,2.5,Business Finance
1015,1097288,Bookkeeping Practicals with Software,https://www.udemy.com/bookkeeping-practical-with-software/,True,35,1,Intermediate Level,31.5,Business Finance
1016,614668,8 Steps To Achieve Financial Freedom And Escape Debt,https://www.udemy.com/achieve-financial-freedom-and-escape-debt/,True,40,5,Beginner Level,5.5,Business Finance
1017,1082352,Trading Basics in 30 minutes,https://www.udemy.com/trading-basics-in-30-minutes/,True,50,1,Beginner Level,0.5333333333333333,Business Finance
1018,625670,Technical Charting,https://www.udemy.com/technical-charting/,True,20,4,Intermediate Level,1.0,Business Finance
1019,35409,Profits Turbo,https://www.udemy.com/profits-turbo/,True,20,10,Intermediate Level,5.5,Business Finance
1020,250902,Nest Egg Investing,https://www.udemy.com/nest-egg-secrets/,True,45,6,Beginner Level,2.0,Business Finance
1021,1010988,Economics for beginners - Various Concepts,https://www.udemy.com/economics-forms-of-market-and-perfect-competition/,True,25,2,Beginner Level,2.5,Business Finance
1022,855816,Investing in Stocks & Shares,https://www.udemy.com/making-money-from-stocks-shares/,True,20,2,Beginner Level,2.0,Business Finance
1023,813360,Learn Financial Modeling from Scratch - Part 2,https://www.udemy.com/learn-financial-modeling-part-2/,True,50,2,All Levels,3.5,Business Finance
1024,813516,Learn Financial Modeling from Scratch - Part 3,https://www.udemy.com/learn-financial-modeling-part-3/,True,50,2,All Levels,2.0,Business Finance
1025,302484,A Practical Guide to Wealth Creation,https://www.udemy.com/wealth-creation/,True,35,6,All Levels,1.0,Business Finance
1026,861764,"'Geometry Of Chance strategy of defeating the roulette.""",https://www.udemy.com/geometry-of-chance-strategy-of-defeating-the-roulette/,True,30,2,Intermediate Level,1.5,Business Finance
1027,765238,Trading Algorítmico en Forex: Crea tu primer Robot de Forex!,https://www.udemy.com/aprender-programar-mql4-forex/,True,170,206,All Levels,6.5,Business Finance
1028,542950,MQL4 Bootcamp Tutorial- Trading Robot Coding in Metatrader4,https://www.udemy.com/mql4-bootcamp-tutorial-trading-robot-coding-in-metatrader4/,True,20,313,Beginner Level,1.0,Business Finance
1029,307080,Introducción a la contabilidad,https://www.udemy.com/contabilidad-en-una-hora/,True,20,193,Beginner Level,1.0,Business Finance
1030,469848,Einnahmen aus Udemy-Kursen als Dozent korrekt versteuern,https://www.udemy.com/einnahmen-aus-udemy-kursen-als-dozent-korrekt-versteuern/,True,30,66,Beginner Level,1.0,Business Finance
1031,581498,Contabilidad Gubernamental en México,https://www.udemy.com/contabilidad-gubernamental/,True,30,270,All Levels,3.5,Business Finance
1032,849896,株式投資に必要なスキルの学習手順を学ぶ,https://www.udemy.com/jun-sakai-trading-course1/,True,20,139,Beginner Level,2.0,Business Finance
1033,1174084,Formação de preços em serviços,https://www.udemy.com/formacao-de-precos-em-servicos/,True,35,77,Intermediate Level,2.0,Business Finance
1034,801702,"Geld verdienen mit dem Ticken der Uhr, wie Warren Buffett!",https://www.udemy.com/optionen-kompass-ihr-navi-fur-konstanten-borsenerfolg/,True,195,225,All Levels,5.0,Business Finance
1035,786984,Торговля дельта-нейтральными стренглами,https://www.udemy.com/strangles/,True,150,23,All Levels,1.5,Business Finance
1036,255592,Guía práctica para comprar acciones en la Bolsa de USA,https://www.udemy.com/guia-practica-para-comprar-acciones-en-la-bolsa-de-usa/,False,0,4876,Intermediate Level,4.5,Business Finance
1037,514844,Contabilidad Financiera: Conoce el Lenguaje de los Negocios.,https://www.udemy.com/curso-de-contabilidad-online-contabilidad-financiera/,True,20,244,Beginner Level,2.5,Business Finance
1038,998706,Curso de Day Trader para Iniciantes,https://www.udemy.com/aprenda-a-realizar-trades-na-bolsa-dos-eua/,False,0,1278,Beginner Level,1.5,Business Finance
1039,644020,Curso de Iniciación al Trading,https://www.udemy.com/curso-de-iniciacion-al-trading/,True,85,31,All Levels,10.5,Business Finance
1040,1250742,Complete GST Course For Small and Medium Enterprises,https://www.udemy.com/complete-gst-course-for-small-and-medium-enterprises/,True,75,8,Beginner Level,6.0,Business Finance
1041,54246,3 documentos clave para administrar tu empresa con éxito,https://www.udemy.com/3-documentos-clave-para-administrar-tu-empresa-con-exito/,True,45,40,Intermediate Level,1.0,Business Finance
1042,805630,Forex/Opciones Binarias para Principiantes,https://www.udemy.com/forexopciones-binarias-para-principiantes/,True,25,9,Beginner Level,2.0,Business Finance
1043,315716,15 Mandamientos para ganar dinero en Bolsa,https://www.udemy.com/15-mandamientos-para-ganar-dinero-en-bolsa/,True,20,45,All Levels,8.5,Business Finance
1044,1124276,Le bitcoin et la blockchain,https://www.udemy.com/le-bitcoin-et-la-blockchain/,True,80,13,All Levels,0.7333333333333333,Business Finance
1045,1227792,Contabilità Generale,https://www.udemy.com/contabilita-generale/,True,200,4,All Levels,8.5,Business Finance
1046,769340,Торговля опционами: Как заработать на волатильности,https://www.udemy.com/optiontrading/,True,150,20,All Levels,2.0,Business Finance
1047,737182,Estrategias de Inversión aplicadas al mundo del trading,https://www.udemy.com/estrategias-de-inversion/,True,20,9,All Levels,3.0,Business Finance
1048,960786,バイナリーオプション取引,https://www.udemy.com/binaryoptiontrainingprogram/,True,85,29,All Levels,0.65,Business Finance
1049,657050,Caza los Enormes Movimientos del Mercado,https://www.udemy.com/caza-los-enormes-movimientos-del-mercado/,True,20,6,All Levels,1.5,Business Finance
1050,1196700,Le basi del trading online,https://www.udemy.com/le-basi-del-trading-online/,True,45,7,Beginner Level,3.5,Business Finance
1051,1137310,自分に合った投資信託を見つけよう！,https://www.udemy.com/kabucom_toushin/,True,25,859,Beginner Level,2.0,Business Finance
1052,632368,Monatlich Geld anlegen für später!,https://www.udemy.com/monatlich-geld-anlegen/,True,30,5983,Beginner Level,0.6166666666666667,Business Finance
1053,571730,Invierte en la Bolsa Mexicana y de USA,https://www.udemy.com/invierte-en-la-bmv/,True,200,1673,Beginner Level,5.5,Business Finance
1054,720994,Gestão Financeira Para Pequenas e Médias Empresas,https://www.udemy.com/gestao-financeira/,True,115,1284,All Levels,4.5,Business Finance
1055,1080466,Curso Completo de Bitcoin - Ganhe 0.00005 Bitcoin,https://www.udemy.com/curso-bitcoin/,True,30,394,All Levels,5.5,Business Finance
1056,907416,Tudo sobre Investimentos em Renda Fixa,https://www.udemy.com/tudo-sobre-investimentos-em-renda-fixa/,True,45,689,All Levels,2.0,Business Finance
1057,1062144,Aprende a invertir sin capital,https://www.udemy.com/aprende-a-invertir-sin-capital/,True,130,649,Beginner Level,1.5,Business Finance
1058,1097486,Apprendre à trader sur le marché du Forex - guide complet,https://www.udemy.com/apprendre-a-trader-sur-le-marche-du-forex-guide-complet/,True,140,187,Beginner Level,3.0,Business Finance
1059,396890,Introducción a las Finanzas,https://www.udemy.com/introduccion-a-las-finanzas/,True,30,1798,Beginner Level,1.5,Business Finance
1060,945194,Finanzielle Unabhängigkeit-1: Erste Schritte zur Million,https://www.udemy.com/finanzielle-unabhaengigkeit-1-erste-schritte-zur-million/,True,20,465,Beginner Level,1.0,Business Finance
1061,598846,Forex para Principiantes-Ejemplos en VIVO de Trading Real,https://www.udemy.com/forex-espanol/,True,140,813,Beginner Level,5.0,Business Finance
1062,950750,Finanzielle Unabhängigkeit-3 Millionär werden mit Immobilien,https://www.udemy.com/finanzielle-unabhaengigkeit-3-millionaer-werden-mit-immobilien/,True,20,326,Expert Level,1.0,Business Finance
1063,740764,Introduction to Health Financing,https://www.udemy.com/introduction-to-health-financing/,True,85,26,Beginner Level,2.0,Business Finance
1064,739972,Accounting Cycle: Learn the concepts in 60 minutes,https://www.udemy.com/accounting-cycle-in-60-minutes/,True,20,26,All Levels,1.0,Business Finance
1065,464002,Optimize! Make Best Decisions with Microsoft Excel,https://www.udemy.com/optimize/,True,20,28,Expert Level,1.0,Business Finance
1066,343818,Understanding The Stock Market: For Beginners,https://www.udemy.com/understanding-the-stock-market-a-beginners-course/,True,25,122,Beginner Level,7.5,Business Finance
1067,434100,CFA® Level 1 2014 – FI,https://www.udemy.com/cfa-level-1-fixed-income/,True,40,149,All Levels,4.5,Business Finance
1068,158140,9. Sinking Funds,https://www.udemy.com/sinking-funds/,True,20,205,All Levels,1.0,Business Finance
1069,1141708,Managerial Accounting - The Ultimate Beginner Course!,https://www.udemy.com/managerial-accounting-the-ultimate-beginner-course/,True,100,11,Beginner Level,11.0,Business Finance
1070,1240408,Forex Trading for Beginners Vol 1:A Forex Course Made Simple,https://www.udemy.com/forex-trading-for-beginners-vol-1a-forex-course-made-simple/,True,175,3,Beginner Level,1.0,Business Finance
1071,557208,Accounting - Basic Costing ,https://www.udemy.com/basic-costing/,True,40,108,Beginner Level,3.5,Business Finance
1072,1178150,"Double Your Salary With Free, Local, Job Training Courses",https://www.udemy.com/how-to-search-the-internet-to-get-free-training-education/,True,20,8,All Levels,1.0,Business Finance
1073,93850,Financial Modeling - Facebook Case Study,https://www.udemy.com/financial-modeling-facebook-case-study_in_excel/,True,25,9,All Levels,1.5,Business Finance
1074,429080,Understanding Financial Derivatives,https://www.udemy.com/understanding-financial-derivatives/,True,20,16,Intermediate Level,2.0,Business Finance
1075,914164,Forex Basics: Learn how to read and analyze Forex charts,https://www.udemy.com/forex-basics-c/,True,195,11,Beginner Level,4.5,Business Finance
1076,876898,Forex - Help I cant Trade,https://www.udemy.com/forex-help-i-cant-trade/,True,200,12,All Levels,2.0,Business Finance
1077,877968,Start-up financial modeling for non-finance professionals,https://www.udemy.com/start-up-financial-modeling-for-non-finance-professionals/,True,20,11,All Levels,4.0,Business Finance
1078,1230950,The Fast Route to a Faster Financial Close,https://www.udemy.com/faster-financial-close/,True,50,2,Intermediate Level,1.5,Business Finance
1079,953432,Easy Finance For Startups,https://www.udemy.com/easy-finance-for-startups/,True,50,9,Beginner Level,0.6666666666666666,Business Finance
1080,872204,"Excel 4 Accounting & Bookkeeping - Master Date,Time & Text",https://www.udemy.com/excel-4-accounting-bookkeeping-master-date-time-text/,True,35,15,All Levels,1.0,Business Finance
1081,1027678,"Depreciation, Amortization and Depletion",https://www.udemy.com/depreciation-amor/,True,25,7,Intermediate Level,1.0,Business Finance
1082,304420,Breakeven Analysis and Pricing,https://www.udemy.com/breakeven-analysis-and-pricing/,True,20,27,All Levels,1.0,Business Finance
1083,1078254,Tally ERP Complete Training in Urdu / Hindi,https://www.udemy.com/tally-erp-complete-training-in-urdu/,True,30,5,All Levels,5.0,Business Finance
1084,1193288,Accounting Simplified,https://www.udemy.com/accounting-simplified/,True,30,3,All Levels,8.5,Business Finance
1085,1106148,Series 7: Intermediate Options,https://www.udemy.com/series-7-intermediate-options/,True,55,5,Intermediate Level,1.0,Business Finance
1086,1029322,Accounting and Business Basics,https://www.udemy.com/accounting-and-business-basics/,True,200,5,All Levels,2.0,Business Finance
1087,676650,Corso introduttivo al trading profittevole,https://www.udemy.com/corso-introduttivo-al-trading-profittevole/,True,20,132,Beginner Level,1.0,Business Finance
1088,129274,Aprende a Ganar Dinero en la Bolsa,https://www.udemy.com/aprende-a-ganar-dinero-en-la-bolsa/,True,30,112,All Levels,4.0,Business Finance
1089,634932,Inversión: Fundamentos del Trading para Principiantes,https://www.udemy.com/dinero-aprende-trading-y-se-exitoso/,True,125,285,Beginner Level,1.5,Business Finance
1090,116924,Gana en la Bolsa con Análisis Técnico,https://www.udemy.com/curso-basico-de-interpretacion-de-la-bolsa-mediante-graficos/,True,25,91,Beginner Level,8.5,Business Finance
1091,1174086,Precificação - Calculando valor de venda baseado nos custos,https://www.udemy.com/formacao-de-precos-em-projetos/,True,35,32,All Levels,3.0,Business Finance
1092,369726,Cómo ganar dinero invirtiendo en bolsa,https://www.udemy.com/como-ganar-dinero-invirtiendo-en-bolsa/,False,0,2740,Beginner Level,2.0,Business Finance
1093,427040,Investiere in Tax Liens-Hohe Zinsen gesetzl. festgeschrieben,https://www.udemy.com/investiere-online-und-erhalte-zinsen-von-25-in-dollar/,True,20,59,All Levels,1.5,Business Finance
1094,1132162,Investimento em Ações,https://www.udemy.com/investimento-em-acoes/,True,20,16,Beginner Level,4.5,Business Finance
1095,1206414,Excelを使ってビジネスシミュレーション：基礎編,https://www.udemy.com/excel-zw/,True,85,22,Beginner Level,5.0,Business Finance
1096,997128,Estrategias de trading en bolsa,https://www.udemy.com/diferentes-opciones-de-trading-en-bolsa/,True,25,15,All Levels,2.0,Business Finance
1097,826168,Grundlagen der finanziellen Unabhängigkeit,https://www.udemy.com/grundlagen-der-finanziellen-unabhangigkeit/,False,0,1059,All Levels,1.5,Business Finance
1098,1039930,"Wie Du, Dir auch mit kleinen Beträgen ein Vermögen aufbaust",https://www.udemy.com/wie-du-dir-auch-mit-kleinen-betragen-ein-vermogen-aufbaust/,True,70,187,All Levels,7.0,Business Finance
1099,1232390,Corporate Ethics,https://www.udemy.com/corporate-ethics/,True,100,0,Beginner Level,3.5,Business Finance
1100,1084454,CFA Level 2- Quantitative Methods,https://www.udemy.com/cfa-level-2-quantitative-methods/,True,40,0,All Levels,5.5,Business Finance
1101,1232312,Core Financial Statement Concepts,https://www.udemy.com/financial-statement-concepts/,True,50,0,Intermediate Level,1.5,Business Finance
1102,1251654,Understand Core Finance Principles in 60 Minutes,https://www.udemy.com/core-finance-principles-in-60-minutes/,True,75,0,Beginner Level,2.5,Business Finance
